,gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,contract,paperlessbilling,paymentmethod,monthlycharges,totalcharges,churn,monthlycharges_range,tenure_range
3798,Female,0,No,No,5,Yes,Yes,Yes,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.2,407040.08,Yes,81 - 100,1 - 12
3799,Female,0,No,No,13,No,No phone service,Yes,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.1,404060.01,Yes,21 - 40,13 - 24
3800,Female,0,No,No,17,Yes,Yes,Yes,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),80.05,10304050.0605,No,81 - 100,13 - 24
3801,Male,1,Yes,No,34,Yes,Yes,Yes,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.55,20402050.04,No,61 - 80,25 - 36
3802,Female,0,No,No,42,Yes,No,Yes,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,49.55,20007070.0905,No,41 - 60,37 - 48
3803,Male,0,Yes,No,5,Yes,Yes,Yes,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.3,401060.03,Yes,81 - 100,1 - 12
3804,Female,0,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),23.9,10606030.05,No,21 - 40,61 - 72
3805,Male,1,Yes,No,19,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),66.4,10208060.0005,No,61 - 80,13 - 24
3806,Female,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.6,3050.0805,Yes,1 - 20,1 - 12
3807,Male,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.8,10009040.0305,No,1 - 20,49 - 60
3808,Male,0,Yes,No,72,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,108.4,70701090.05,No,101 - 120,61 - 72
3809,Female,0,No,No,6,Yes,No,Yes,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,85.95,501040.06,No,81 - 100,1 - 12
3810,Female,0,Yes,Yes,17,Yes,Yes,Yes,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.45,10405010.06,Yes,81 - 100,13 - 24
3811,Male,0,Yes,No,61,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),80.9,40903020.05,No,81 - 100,61 - 72
3812,Male,0,Yes,Yes,1,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.0,7010.0,Yes,61 - 80,1 - 12
3813,Male,0,Yes,Yes,48,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),111.8,50404030.0605,No,101 - 120,37 - 48
3814,Male,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.6,303000.0205,No,21 - 40,13 - 24
3815,Male,1,No,No,9,Yes,Yes,Yes,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.05,704060.05,Yes,81 - 100,1 - 12
3816,Female,0,No,No,3,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.6,102020.07,No,41 - 60,1 - 12
3817,Male,0,No,Yes,1,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.4,4040.04,Yes,41 - 60,1 - 12
3818,Male,0,No,No,65,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),105.1,60603010.0805,No,101 - 120,61 - 72
3819,Female,0,Yes,Yes,70,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.15,80205000.0,No,,61 - 72
3820,Male,0,Yes,No,60,Yes,No,Yes,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,59.8,30506010.0105,No,61 - 80,49 - 60
3821,Female,0,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.3,10706030.0505,No,21 - 40,61 - 72
3822,Female,1,No,No,35,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.55,20401090.0,No,61 - 80,25 - 36
3823,Female,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.05,407000.02,No,21 - 40,13 - 24
3824,Male,0,Yes,Yes,66,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),79.85,50203040.0905,No,81 - 100,61 - 72
3825,Male,1,Yes,No,1,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,7000.03,Yes,61 - 80,1 - 12
3826,Female,0,Yes,No,1,Yes,No,Yes,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.35,7090.0305,Yes,81 - 100,1 - 12
3827,Male,0,Yes,Yes,34,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.05,30009070.0,No,81 - 100,25 - 36
3828,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.45,10700090.01,No,21 - 40,61 - 72
3829,Male,0,Yes,Yes,31,No,No phone service,Yes,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,59.95,10804080.08,No,61 - 80,25 - 36
3830,Male,0,No,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.35,702030.03,No,21 - 40,25 - 36
3831,Female,0,No,No,9,Yes,No,Yes,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),90.8,800090.0705,Yes,81 - 100,1 - 12
3832,Male,0,Yes,Yes,20,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.45,10407000.0905,Yes,61 - 80,13 - 24
3833,Male,1,Yes,No,19,No,No phone service,Yes,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),34.3,507070.0105,No,21 - 40,13 - 24
3834,Female,0,Yes,No,65,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.05,60901040.0905,No,101 - 120,61 - 72
3835,Female,0,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.3,600020.09,No,1 - 20,25 - 36
3836,Male,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.15,102040.04,No,1 - 20,1 - 12
3837,Female,0,No,No,2,No,No phone service,Yes,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,51.4,9060.08,No,41 - 60,1 - 12
3838,Male,0,Yes,Yes,53,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.85,30802070.09,No,61 - 80,49 - 60
3839,Male,1,Yes,No,7,Yes,Yes,Yes,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.4,503030.0005,No,61 - 80,1 - 12
3840,Female,0,Yes,Yes,61,Yes,No,Yes,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),49.7,20906010.04,No,41 - 60,61 - 72
3841,Male,1,No,No,70,No,No phone service,Yes,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,45.25,30206040.0405,Yes,41 - 60,61 - 72
3842,Female,0,No,No,13,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,78.75,909050.0305,No,81 - 100,13 - 24
3843,Male,1,Yes,No,35,Yes,Yes,Yes,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),81.6,20801050.0205,No,81 - 100,25 - 36
3844,Female,0,Yes,No,2,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.4,105040.08,No,61 - 80,1 - 12
3845,Female,0,No,No,3,Yes,Yes,Yes,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.8,204060.03,Yes,61 - 80,1 - 12
3846,Female,0,No,No,3,Yes,Yes,Yes,No,No,No,No,No,No,Month-to-month,No,Electronic check,76.1,205070.06,No,61 - 80,1 - 12
3847,Female,0,No,No,62,Yes,Yes,Yes,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.0,50705070.02,No,81 - 100,61 - 72
3848,Male,0,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),103.95,70501070.07,No,101 - 120,61 - 72
3849,Male,0,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.95,10203040.08,No,1 - 20,61 - 72
3850,Male,1,No,No,20,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),71.3,10308090.02,Yes,61 - 80,13 - 24
3851,Female,1,No,No,35,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),110.8,30803060.03,No,101 - 120,25 - 36
3852,Male,1,Yes,No,21,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.1,10407040.0705,Yes,61 - 80,13 - 24
3853,Male,0,Yes,No,62,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,96.1,60000010.0405,No,101 - 120,61 - 72
3854,Female,0,No,No,15,Yes,Yes,Yes,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.8,702000.01,No,41 - 60,13 - 24
3855,Female,0,No,No,55,Yes,No,Yes,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),50.55,20803020.0705,No,41 - 60,49 - 60
3856,Female,0,No,No,11,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.65,407020.0205,No,41 - 60,1 - 12
3857,Female,0,Yes,Yes,17,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,88.25,10406000.0605,Yes,81 - 100,13 - 24
3858,Female,0,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.45,10303060.0305,No,1 - 20,61 - 72
3859,Female,0,Yes,No,71,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.3,60308080.0605,No,81 - 100,61 - 72
3860,Female,0,No,No,2,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.0,105030.0005,Yes,61 - 80,1 - 12
3861,Male,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.25,607070.09,No,1 - 20,25 - 36
3862,Female,0,No,No,17,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.5,10106050.06,No,61 - 80,13 - 24
3863,Female,0,No,No,21,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.35,20101090.05,Yes,101 - 120,13 - 24
3864,Female,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.65,902010.0505,No,1 - 20,37 - 48
3865,Female,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,7020.0,No,21 - 40,1 - 12
3866,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.65,6080.0305,No,1 - 20,1 - 12
3867,Male,1,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.35,804070.0205,No,1 - 20,37 - 48
3868,Female,0,No,No,1,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.0,4040.0,No,41 - 60,1 - 12
3869,Female,0,Yes,Yes,44,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,94.4,40209050.0305,No,81 - 100,37 - 48
3870,Male,0,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.9,103050.0,Yes,21 - 40,1 - 12
3871,Male,0,No,No,24,Yes,Yes,Yes,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.65,10400000.0505,Yes,41 - 60,13 - 24
3872,Female,0,No,Yes,1,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.65,6090.0605,Yes,61 - 80,1 - 12
3873,Female,0,No,No,18,Yes,No,Yes,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.4,10308000.04,No,61 - 80,13 - 24
3874,Female,0,No,No,10,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.6,10006000.02,Yes,101 - 120,1 - 12
3875,Female,0,Yes,No,65,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),71.0,40308060.02,No,61 - 80,61 - 72
3876,Female,1,No,No,1,Yes,No,Yes,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.0,8060.0,Yes,81 - 100,1 - 12
3877,Female,0,No,No,53,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),106.95,50708050.05,Yes,101 - 120,49 - 60
3878,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.2,5020.0005,No,21 - 40,1 - 12
3879,Male,0,Yes,No,33,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,61.05,20001080.04,No,61 - 80,25 - 36
3880,Male,0,No,No,3,No,No phone service,Yes,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,29.6,7090.0405,Yes,21 - 40,1 - 12
3881,Female,0,No,No,34,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),79.95,20702070.03,No,81 - 100,25 - 36
3882,Female,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.7,206030.0605,No,1 - 20,13 - 24
3883,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.3,207050.04,No,21 - 40,13 - 24
3884,Male,1,Yes,No,46,No,No phone service,Yes,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),59.9,20801060.0605,Yes,61 - 80,37 - 48
3885,Male,0,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.35,503080.05,No,21 - 40,13 - 24
3886,Female,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,904080.09,No,1 - 20,37 - 48
3887,Male,0,No,Yes,17,Yes,No,Yes,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.3,804060.08,No,41 - 60,13 - 24
3888,Female,0,Yes,Yes,49,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.6,40708030.05,Yes,81 - 100,49 - 60
3889,Male,1,Yes,No,59,No,No phone service,Yes,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.25,20909070.0405,No,41 - 60,49 - 60
3890,Female,0,No,No,69,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.35,50809070.04,No,81 - 100,61 - 72
3891,Male,0,No,No,11,No,No phone service,Yes,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,41.6,407000.06,Yes,41 - 60,1 - 12
3892,Male,0,No,No,10,Yes,No,Yes,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,51.65,502040.05,No,41 - 60,1 - 12
3893,Male,0,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.0,206090.0605,No,21 - 40,1 - 12
3894,Male,0,No,No,45,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.85,40704000.0,Yes,101 - 120,37 - 48
3895,Female,0,Yes,Yes,39,Yes,No,Yes,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,59.85,20304010.05,No,61 - 80,37 - 48
3896,Male,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.45,10708090.0605,No,21 - 40,61 - 72
3897,Male,0,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),23.9,10602060.04,No,21 - 40,61 - 72
3898,Female,0,Yes,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.15,800000.03,No,21 - 40,25 - 36
3899,Male,1,No,No,67,Yes,Yes,Yes,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.7,50006000.0805,No,61 - 80,61 - 72
3900,Male,0,Yes,Yes,37,No,No phone service,Yes,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),40.2,10404080.08,Yes,41 - 60,37 - 48
3901,Male,0,Yes,Yes,49,Yes,Yes,Yes,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,84.5,40205040.0805,Yes,81 - 100,49 - 60
3902,Female,0,Yes,No,9,Yes,No,Yes,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,50.85,406060.06,No,41 - 60,1 - 12
3903,Male,0,Yes,No,52,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),91.6,40602070.08,No,81 - 100,49 - 60
3904,Female,0,No,No,70,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,98.9,60803080.06,No,101 - 120,61 - 72
3905,Male,0,No,No,1,Yes,No,Yes,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,8050.0,No,81 - 100,1 - 12
3906,Female,1,No,No,14,Yes,Yes,Yes,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,78.95,10100010.0805,Yes,81 - 100,13 - 24
3907,Male,0,No,No,1,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.3,4040.03,No,41 - 60,1 - 12
3908,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,2000.02,Yes,21 - 40,1 - 12
3909,Female,0,No,No,52,Yes,Yes,Yes,No,Yes,No,No,No,No,One year,Yes,Mailed check,80.2,40209070.06,No,81 - 100,49 - 60
3910,Male,0,No,No,6,Yes,No,Yes,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,60.9,401040.01,No,61 - 80,1 - 12
3911,Male,0,Yes,No,7,No,No phone service,Yes,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,34.2,205060.06,No,21 - 40,1 - 12
3912,Female,1,No,No,47,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.2,30906090.0305,Yes,81 - 100,37 - 48
3913,Female,0,No,No,26,Yes,No,Yes,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),87.15,20207040.01,No,81 - 100,25 - 36
3914,Male,0,Yes,Yes,25,Yes,No,Yes,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,54.3,10209060.08,No,41 - 60,25 - 36
3915,Male,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.1,10206080.0805,No,1 - 20,61 - 72
3916,Female,0,No,No,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),112.75,80109020.06,No,101 - 120,61 - 72
3917,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.95,5090.0205,No,1 - 20,1 - 12
3918,Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.5,10104070.0805,No,1 - 20,49 - 60
3919,Male,0,No,No,67,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),65.55,40306010.0505,No,61 - 80,61 - 72
3920,Female,1,No,No,26,Yes,No,Yes,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.8,20000060.01,No,81 - 100,25 - 36
3921,Female,0,No,No,27,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,78.2,20007080.0905,No,81 - 100,25 - 36
3922,Male,0,Yes,Yes,72,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),105.25,70600090.0705,No,101 - 120,61 - 72
3923,Female,0,No,No,6,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.25,408070.0005,No,81 - 100,1 - 12
3924,Male,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.65,10201080.0405,No,21 - 40,61 - 72
3925,Male,0,No,No,20,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,68.7,10401060.02,No,61 - 80,13 - 24
3926,Male,0,No,No,6,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),78.65,408030.03,No,81 - 100,1 - 12
3927,Male,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.75,10203040.06,No,21 - 40,49 - 60
3928,Female,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.75,10301010.06,No,1 - 20,61 - 72
3929,Male,1,Yes,No,62,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,89.1,50601080.03,No,81 - 100,61 - 72
3930,Female,0,No,No,72,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),84.7,60108050.0105,No,81 - 100,61 - 72
3931,Male,1,Yes,No,13,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.0,10203070.0805,Yes,101 - 120,13 - 24
3932,Male,0,Yes,No,5,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.45,409080.01,Yes,81 - 100,1 - 12
3933,Male,1,No,No,3,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.0,209040.0405,Yes,101 - 120,1 - 12
3934,Female,1,Yes,No,26,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.85,20308010.0505,Yes,81 - 100,25 - 36
